HIT_Id,annotator,method_i,method_j,topic,criterion,i greater j?
302OLP89DY6WJL3QFL0MO4Y9WVHCAO,A9EQ4FWCUQVBL,H4,MMR*,1039,Referential Clarity,1
302OLP89DY6WJL3QFL0MO4Y9WVHCAO,A31CNXHGR49DJR,H4,MMR*,1039,Referential Clarity,1
302OLP89DY6WJL3QFL0MO4Y9WVHCAO,AGIJZ2UP8YNZV,H2,H1,1021,Referential Clarity,1
302OLP89DY6WJL3QFL0MO4Y9WVHCAO,A1VIUV55F27XVM,H2,H1,1021,Referential Clarity,1
302OLP89DY6WJL3QFL0MO4Y9WVHCAO,AMZV70TID53WY,H2,H1,1021,Referential Clarity,1
302OLP89DY6WJL3QFL0MO4Y9WVHCAO,A3T61LJ1WNOL6Z,H2,H1,1021,Referential Clarity,1
302OLP89DY6WJL3QFL0MO4Y9WVHCAO,A1HNR6OIRFCEHS,H2,H1,1021,Referential Clarity,1
302OLP89DY6WJL3QFL0MO4Y9WVHCAO,A9EQ4FWCUQVBL,H2,H1,1021,Referential Clarity,1
302OLP89DY6WJL3QFL0MO4Y9WVHCAO,A31CNXHGR49DJR,H2,H1,1021,Referential Clarity,1
309D674SHYK12V8ILZ0IJFIFED2CBJ,A1ET2J1PIP0RGO,Submodular,H2,1044,Referential Clarity,0
309D674SHYK12V8ILZ0IJFIFED2CBJ,A1HNR6OIRFCEHS,Submodular,H2,1044,Referential Clarity,0
309D674SHYK12V8ILZ0IJFIFED2CBJ,A3T61LJ1WNOL6Z,Submodular,H2,1044,Referential Clarity,0
309D674SHYK12V8ILZ0IJFIFED2CBJ,AMZV70TID53WY,Submodular,H2,1044,Referential Clarity,1
309D674SHYK12V8ILZ0IJFIFED2CBJ,A1VIUV55F27XVM,Submodular,H2,1044,Referential Clarity,0
309D674SHYK12V8ILZ0IJFIFED2CBJ,AGIJZ2UP8YNZV,Submodular,H2,1044,Referential Clarity,1
309D674SHYK12V8ILZ0IJFIFED2CBJ,A9EQ4FWCUQVBL,Submodular,H2,1044,Referential Clarity,1
309D674SHYK12V8ILZ0IJFIFED2CBJ,A1ET2J1PIP0RGO,H1,H3,1005,Referential Clarity,0
309D674SHYK12V8ILZ0IJFIFED2CBJ,A1HNR6OIRFCEHS,H1,H3,1005,Referential Clarity,1
309D674SHYK12V8ILZ0IJFIFED2CBJ,A3T61LJ1WNOL6Z,H1,H3,1005,Referential Clarity,0
309D674SHYK12V8ILZ0IJFIFED2CBJ,AMZV70TID53WY,H1,H3,1005,Referential Clarity,0
309D674SHYK12V8ILZ0IJFIFED2CBJ,A1VIUV55F27XVM,H1,H3,1005,Referential Clarity,0
309D674SHYK12V8ILZ0IJFIFED2CBJ,AGIJZ2UP8YNZV,H1,H3,1005,Referential Clarity,0
309D674SHYK12V8ILZ0IJFIFED2CBJ,A9EQ4FWCUQVBL,H1,H3,1005,Referential Clarity,1
309D674SHYK12V8ILZ0IJFIFED2CBJ,A1ET2J1PIP0RGO,H3,H2,1047,Referential Clarity,0
309D674SHYK12V8ILZ0IJFIFED2CBJ,A1HNR6OIRFCEHS,H3,H2,1047,Referential Clarity,1
309D674SHYK12V8ILZ0IJFIFED2CBJ,A3T61LJ1WNOL6Z,H3,H2,1047,Referential Clarity,0
309D674SHYK12V8ILZ0IJFIFED2CBJ,AMZV70TID53WY,H3,H2,1047,Referential Clarity,1
309D674SHYK12V8ILZ0IJFIFED2CBJ,A1VIUV55F27XVM,H3,H2,1047,Referential Clarity,1
309D674SHYK12V8ILZ0IJFIFED2CBJ,AGIJZ2UP8YNZV,H3,H2,1047,Referential Clarity,1
309D674SHYK12V8ILZ0IJFIFED2CBJ,A9EQ4FWCUQVBL,H3,H2,1047,Referential Clarity,1
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,A2TBXASXZIRNNW,Submodular,H2,1007,Referential Clarity,0
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,A3T61LJ1WNOL6Z,Submodular,H2,1007,Referential Clarity,1
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,A1VIUV55F27XVM,Submodular,H2,1007,Referential Clarity,1
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,AGIJZ2UP8YNZV,Submodular,H2,1007,Referential Clarity,1
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,AMZV70TID53WY,Submodular,H2,1007,Referential Clarity,0
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,A10443E11ZWEHJ,Submodular,H2,1007,Referential Clarity,1
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,A1HNR6OIRFCEHS,Submodular,H2,1007,Referential Clarity,0
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,A2TBXASXZIRNNW,MMR*,H2,1049,Referential Clarity,1
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,A3T61LJ1WNOL6Z,MMR*,H2,1049,Referential Clarity,0
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,A1VIUV55F27XVM,MMR*,H2,1049,Referential Clarity,1
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,AGIJZ2UP8YNZV,MMR*,H2,1049,Referential Clarity,0
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,AMZV70TID53WY,MMR*,H2,1049,Referential Clarity,0
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,A10443E11ZWEHJ,MMR*,H2,1049,Referential Clarity,0
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,A1HNR6OIRFCEHS,MMR*,H2,1049,Referential Clarity,0
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,A2TBXASXZIRNNW,H1,H3,1008,Referential Clarity,1
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,A3T61LJ1WNOL6Z,H1,H3,1008,Referential Clarity,1
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,A1VIUV55F27XVM,H1,H3,1008,Referential Clarity,0
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,AGIJZ2UP8YNZV,H1,H3,1008,Referential Clarity,1
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,AMZV70TID53WY,H1,H3,1008,Referential Clarity,1
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,A10443E11ZWEHJ,H1,H3,1008,Referential Clarity,0
3MJ9GGZYO25JL3BOISBGCRPNK44A2D,A1HNR6OIRFCEHS,H1,H3,1008,Referential Clarity,1
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,A1VIUV55F27XVM,H2,H3,1050,Referential Clarity,0
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,AMZV70TID53WY,H2,H3,1050,Referential Clarity,0
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,AGIJZ2UP8YNZV,H2,H3,1050,Referential Clarity,0
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,A3T61LJ1WNOL6Z,H2,H3,1050,Referential Clarity,1
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,A1HNR6OIRFCEHS,H2,H3,1050,Referential Clarity,1
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,A9EQ4FWCUQVBL,H2,H3,1050,Referential Clarity,0
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,A31CNXHGR49DJR,H2,H3,1050,Referential Clarity,1
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,A1VIUV55F27XVM,MMR*,H2,1044,Referential Clarity,1
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,AMZV70TID53WY,MMR*,H2,1044,Referential Clarity,1
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,AGIJZ2UP8YNZV,MMR*,H2,1044,Referential Clarity,0
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,A3T61LJ1WNOL6Z,MMR*,H2,1044,Referential Clarity,1
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,A1HNR6OIRFCEHS,MMR*,H2,1044,Referential Clarity,1
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,A9EQ4FWCUQVBL,MMR*,H2,1044,Referential Clarity,1
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,A31CNXHGR49DJR,MMR*,H2,1044,Referential Clarity,0
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,A1VIUV55F27XVM,Submodular,H1,1005,Referential Clarity,1
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,AMZV70TID53WY,Submodular,H1,1005,Referential Clarity,1
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,AGIJZ2UP8YNZV,Submodular,H1,1005,Referential Clarity,1
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,A3T61LJ1WNOL6Z,Submodular,H1,1005,Referential Clarity,0
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,A1HNR6OIRFCEHS,Submodular,H1,1005,Referential Clarity,1
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,A9EQ4FWCUQVBL,Submodular,H1,1005,Referential Clarity,0
37MQ8Z1JQDVKHL9RYYPWFD7UNV72YF,A31CNXHGR49DJR,Submodular,H1,1005,Referential Clarity,0
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,A37WDOIQH6JM6V,Submodular,PG-MMR,1043,Referential Clarity,0
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,A1VIUV55F27XVM,Submodular,PG-MMR,1043,Referential Clarity,0
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,A3T61LJ1WNOL6Z,Submodular,PG-MMR,1043,Referential Clarity,1
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,AMZV70TID53WY,Submodular,PG-MMR,1043,Referential Clarity,1
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,AGIJZ2UP8YNZV,Submodular,PG-MMR,1043,Referential Clarity,1
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,A1HNR6OIRFCEHS,Submodular,PG-MMR,1043,Referential Clarity,1
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,A9EQ4FWCUQVBL,Submodular,PG-MMR,1043,Referential Clarity,1
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,A37WDOIQH6JM6V,H1,Submodular,1036,Referential Clarity,0
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,A1VIUV55F27XVM,H1,Submodular,1036,Referential Clarity,1
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,A3T61LJ1WNOL6Z,H1,Submodular,1036,Referential Clarity,1
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,AMZV70TID53WY,H1,Submodular,1036,Referential Clarity,0
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,AGIJZ2UP8YNZV,H1,Submodular,1036,Referential Clarity,1
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,A1HNR6OIRFCEHS,H1,Submodular,1036,Referential Clarity,1
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,A9EQ4FWCUQVBL,H1,Submodular,1036,Referential Clarity,1
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,A37WDOIQH6JM6V,H4,PG-MMR,1048,Referential Clarity,1
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,A1VIUV55F27XVM,H4,PG-MMR,1048,Referential Clarity,0
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,A3T61LJ1WNOL6Z,H4,PG-MMR,1048,Referential Clarity,1
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,AMZV70TID53WY,H4,PG-MMR,1048,Referential Clarity,0
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,AGIJZ2UP8YNZV,H4,PG-MMR,1048,Referential Clarity,0
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,A1HNR6OIRFCEHS,H4,PG-MMR,1048,Referential Clarity,1
3P7QK0GJ3SKKMBJWUKRFTKGWTPB2Z6,A9EQ4FWCUQVBL,H4,PG-MMR,1048,Referential Clarity,1
3UQVX1UPFRGNKQD6QQENNLDABIS02C,A1HNR6OIRFCEHS,PG-MMR,H4,1022,Referential Clarity,0
3UQVX1UPFRGNKQD6QQENNLDABIS02C,A3T61LJ1WNOL6Z,PG-MMR,H4,1022,Referential Clarity,1
3UQVX1UPFRGNKQD6QQENNLDABIS02C,A1VIUV55F27XVM,PG-MMR,H4,1022,Referential Clarity,1
3UQVX1UPFRGNKQD6QQENNLDABIS02C,AMZV70TID53WY,PG-MMR,H4,1022,Referential Clarity,0
3UQVX1UPFRGNKQD6QQENNLDABIS02C,AGIJZ2UP8YNZV,PG-MMR,H4,1022,Referential Clarity,0
3UQVX1UPFRGNKQD6QQENNLDABIS02C,A9EQ4FWCUQVBL,PG-MMR,H4,1022,Referential Clarity,1
3UQVX1UPFRGNKQD6QQENNLDABIS02C,A1V6CP5I0TOSAR,PG-MMR,H4,1022,Referential Clarity,1
3UQVX1UPFRGNKQD6QQENNLDABIS02C,A1HNR6OIRFCEHS,Submodular,H4,1029,Referential Clarity,0
3UQVX1UPFRGNKQD6QQENNLDABIS02C,A3T61LJ1WNOL6Z,Submodular,H4,1029,Referential Clarity,1
3UQVX1UPFRGNKQD6QQENNLDABIS02C,A1VIUV55F27XVM,Submodular,H4,1029,Referential Clarity,0
3UQVX1UPFRGNKQD6QQENNLDABIS02C,AMZV70TID53WY,Submodular,H4,1029,Referential Clarity,1
3UQVX1UPFRGNKQD6QQENNLDABIS02C,AGIJZ2UP8YNZV,Submodular,H4,1029,Referential Clarity,0
3UQVX1UPFRGNKQD6QQENNLDABIS02C,A9EQ4FWCUQVBL,Submodular,H4,1029,Referential Clarity,1
3UQVX1UPFRGNKQD6QQENNLDABIS02C,A1V6CP5I0TOSAR,Submodular,H4,1029,Referential Clarity,0
3UQVX1UPFRGNKQD6QQENNLDABIS02C,A1HNR6OIRFCEHS,H3,H4,1018,Referential Clarity,1
3UQVX1UPFRGNKQD6QQENNLDABIS02C,A3T61LJ1WNOL6Z,H3,H4,1018,Referential Clarity,0
3UQVX1UPFRGNKQD6QQENNLDABIS02C,A1VIUV55F27XVM,H3,H4,1018,Referential Clarity,0
3UQVX1UPFRGNKQD6QQENNLDABIS02C,AMZV70TID53WY,H3,H4,1018,Referential Clarity,1
3UQVX1UPFRGNKQD6QQENNLDABIS02C,AGIJZ2UP8YNZV,H3,H4,1018,Referential Clarity,0
3UQVX1UPFRGNKQD6QQENNLDABIS02C,A9EQ4FWCUQVBL,H3,H4,1018,Referential Clarity,1
3UQVX1UPFRGNKQD6QQENNLDABIS02C,A1V6CP5I0TOSAR,H3,H4,1018,Referential Clarity,1
36818Z1KV2C86L77MSPLV1UFQI4A3O,A1HNR6OIRFCEHS,H4,H2,1049,Referential Clarity,0
36818Z1KV2C86L77MSPLV1UFQI4A3O,A1VIUV55F27XVM,H4,H2,1049,Referential Clarity,0
36818Z1KV2C86L77MSPLV1UFQI4A3O,A3T61LJ1WNOL6Z,H4,H2,1049,Referential Clarity,0
36818Z1KV2C86L77MSPLV1UFQI4A3O,AMZV70TID53WY,H4,H2,1049,Referential Clarity,1
36818Z1KV2C86L77MSPLV1UFQI4A3O,AGIJZ2UP8YNZV,H4,H2,1049,Referential Clarity,0
36818Z1KV2C86L77MSPLV1UFQI4A3O,A1ET2J1PIP0RGO,H4,H2,1049,Referential Clarity,1
36818Z1KV2C86L77MSPLV1UFQI4A3O,A9EQ4FWCUQVBL,H4,H2,1049,Referential Clarity,1
36818Z1KV2C86L77MSPLV1UFQI4A3O,A1HNR6OIRFCEHS,H4,H3,1011,Referential Clarity,1
36818Z1KV2C86L77MSPLV1UFQI4A3O,A1VIUV55F27XVM,H4,H3,1011,Referential Clarity,0
36818Z1KV2C86L77MSPLV1UFQI4A3O,A3T61LJ1WNOL6Z,H4,H3,1011,Referential Clarity,0
36818Z1KV2C86L77MSPLV1UFQI4A3O,AMZV70TID53WY,H4,H3,1011,Referential Clarity,0
36818Z1KV2C86L77MSPLV1UFQI4A3O,AGIJZ2UP8YNZV,H4,H3,1011,Referential Clarity,0
36818Z1KV2C86L77MSPLV1UFQI4A3O,A1ET2J1PIP0RGO,H4,H3,1011,Referential Clarity,0
36818Z1KV2C86L77MSPLV1UFQI4A3O,A9EQ4FWCUQVBL,H4,H3,1011,Referential Clarity,1
36818Z1KV2C86L77MSPLV1UFQI4A3O,A1HNR6OIRFCEHS,H3,H1,1046,Referential Clarity,1
36818Z1KV2C86L77MSPLV1UFQI4A3O,A1VIUV55F27XVM,H3,H1,1046,Referential Clarity,1
36818Z1KV2C86L77MSPLV1UFQI4A3O,A3T61LJ1WNOL6Z,H3,H1,1046,Referential Clarity,0
36818Z1KV2C86L77MSPLV1UFQI4A3O,AMZV70TID53WY,H3,H1,1046,Referential Clarity,1
36818Z1KV2C86L77MSPLV1UFQI4A3O,AGIJZ2UP8YNZV,H3,H1,1046,Referential Clarity,0
36818Z1KV2C86L77MSPLV1UFQI4A3O,A1ET2J1PIP0RGO,H3,H1,1046,Referential Clarity,0
36818Z1KV2C86L77MSPLV1UFQI4A3O,A9EQ4FWCUQVBL,H3,H1,1046,Referential Clarity,1
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,A10443E11ZWEHJ,H2,MMR*,1012,Referential Clarity,0
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,A1HNR6OIRFCEHS,H2,MMR*,1012,Referential Clarity,1
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,A1VIUV55F27XVM,H2,MMR*,1012,Referential Clarity,1
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,A3T61LJ1WNOL6Z,H2,MMR*,1012,Referential Clarity,1
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,AMZV70TID53WY,H2,MMR*,1012,Referential Clarity,1
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,AGIJZ2UP8YNZV,H2,MMR*,1012,Referential Clarity,1
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,A1ET2J1PIP0RGO,H2,MMR*,1012,Referential Clarity,0
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,A10443E11ZWEHJ,H2,Submodular,1026,Referential Clarity,0
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,A1HNR6OIRFCEHS,H2,Submodular,1026,Referential Clarity,0
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,A1VIUV55F27XVM,H2,Submodular,1026,Referential Clarity,1
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,A3T61LJ1WNOL6Z,H2,Submodular,1026,Referential Clarity,1
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,AMZV70TID53WY,H2,Submodular,1026,Referential Clarity,0
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,AGIJZ2UP8YNZV,H2,Submodular,1026,Referential Clarity,0
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,A1ET2J1PIP0RGO,H2,Submodular,1026,Referential Clarity,1
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,A10443E11ZWEHJ,PG-MMR,H4,1037,Referential Clarity,0
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,A1HNR6OIRFCEHS,PG-MMR,H4,1037,Referential Clarity,0
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,A1VIUV55F27XVM,PG-MMR,H4,1037,Referential Clarity,0
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,A3T61LJ1WNOL6Z,PG-MMR,H4,1037,Referential Clarity,1
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,AMZV70TID53WY,PG-MMR,H4,1037,Referential Clarity,1
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,AGIJZ2UP8YNZV,PG-MMR,H4,1037,Referential Clarity,1
32LAQ1JNT8OXKBJZ7CC3DFA7RK8UT0,A1ET2J1PIP0RGO,PG-MMR,H4,1037,Referential Clarity,0
39KV3A5D176U70UO54E2TI01HQX7SM,AMZV70TID53WY,H2,PG-MMR,1001,Referential Clarity,1
39KV3A5D176U70UO54E2TI01HQX7SM,A3T61LJ1WNOL6Z,H2,PG-MMR,1001,Referential Clarity,1
39KV3A5D176U70UO54E2TI01HQX7SM,AGIJZ2UP8YNZV,H2,PG-MMR,1001,Referential Clarity,0
39KV3A5D176U70UO54E2TI01HQX7SM,A1HNR6OIRFCEHS,H2,PG-MMR,1001,Referential Clarity,1
39KV3A5D176U70UO54E2TI01HQX7SM,A9EQ4FWCUQVBL,H2,PG-MMR,1001,Referential Clarity,1
39KV3A5D176U70UO54E2TI01HQX7SM,A1V6CP5I0TOSAR,H2,PG-MMR,1001,Referential Clarity,1
39KV3A5D176U70UO54E2TI01HQX7SM,A1ET2J1PIP0RGO,H2,PG-MMR,1001,Referential Clarity,1
39KV3A5D176U70UO54E2TI01HQX7SM,AMZV70TID53WY,MMR*,PG-MMR,1026,Referential Clarity,0
39KV3A5D176U70UO54E2TI01HQX7SM,A3T61LJ1WNOL6Z,MMR*,PG-MMR,1026,Referential Clarity,1
39KV3A5D176U70UO54E2TI01HQX7SM,AGIJZ2UP8YNZV,MMR*,PG-MMR,1026,Referential Clarity,0
39KV3A5D176U70UO54E2TI01HQX7SM,A1HNR6OIRFCEHS,MMR*,PG-MMR,1026,Referential Clarity,1
39KV3A5D176U70UO54E2TI01HQX7SM,A9EQ4FWCUQVBL,MMR*,PG-MMR,1026,Referential Clarity,1
39KV3A5D176U70UO54E2TI01HQX7SM,A1V6CP5I0TOSAR,MMR*,PG-MMR,1026,Referential Clarity,0
39KV3A5D176U70UO54E2TI01HQX7SM,A1ET2J1PIP0RGO,MMR*,PG-MMR,1026,Referential Clarity,1
39KV3A5D176U70UO54E2TI01HQX7SM,AMZV70TID53WY,MMR*,H2,1029,Referential Clarity,1
39KV3A5D176U70UO54E2TI01HQX7SM,A3T61LJ1WNOL6Z,MMR*,H2,1029,Referential Clarity,1
39KV3A5D176U70UO54E2TI01HQX7SM,AGIJZ2UP8YNZV,MMR*,H2,1029,Referential Clarity,1
39KV3A5D176U70UO54E2TI01HQX7SM,A1HNR6OIRFCEHS,MMR*,H2,1029,Referential Clarity,1
39KV3A5D176U70UO54E2TI01HQX7SM,A9EQ4FWCUQVBL,MMR*,H2,1029,Referential Clarity,1
39KV3A5D176U70UO54E2TI01HQX7SM,A1V6CP5I0TOSAR,MMR*,H2,1029,Referential Clarity,0
39KV3A5D176U70UO54E2TI01HQX7SM,A1ET2J1PIP0RGO,MMR*,H2,1029,Referential Clarity,0
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,A2TBXASXZIRNNW,Submodular,MMR*,1047,Referential Clarity,0
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,A1HNR6OIRFCEHS,Submodular,MMR*,1047,Referential Clarity,0
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,A1VIUV55F27XVM,Submodular,MMR*,1047,Referential Clarity,0
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,A3T61LJ1WNOL6Z,Submodular,MMR*,1047,Referential Clarity,1
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,AMZV70TID53WY,Submodular,MMR*,1047,Referential Clarity,0
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,AGIJZ2UP8YNZV,Submodular,MMR*,1047,Referential Clarity,1
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,A3CFNUD7VR2E1E,Submodular,MMR*,1047,Referential Clarity,1
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,A2TBXASXZIRNNW,H4,H3,1042,Referential Clarity,0
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,A1HNR6OIRFCEHS,H4,H3,1042,Referential Clarity,1
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,A1VIUV55F27XVM,H4,H3,1042,Referential Clarity,1
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,A3T61LJ1WNOL6Z,H4,H3,1042,Referential Clarity,1
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,AMZV70TID53WY,H4,H3,1042,Referential Clarity,0
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,AGIJZ2UP8YNZV,H4,H3,1042,Referential Clarity,1
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,A3CFNUD7VR2E1E,H4,H3,1042,Referential Clarity,1
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,A2TBXASXZIRNNW,H3,Submodular,1045,Referential Clarity,0
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,A1HNR6OIRFCEHS,H3,Submodular,1045,Referential Clarity,1
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,A1VIUV55F27XVM,H3,Submodular,1045,Referential Clarity,0
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,A3T61LJ1WNOL6Z,H3,Submodular,1045,Referential Clarity,1
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,AMZV70TID53WY,H3,Submodular,1045,Referential Clarity,0
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,AGIJZ2UP8YNZV,H3,Submodular,1045,Referential Clarity,0
3EFNPKWBMRNC589PUQSS6VI2HWS30Q,A3CFNUD7VR2E1E,H3,Submodular,1045,Referential Clarity,1
337F8MIIMYCXN4STU4XBG0A8VWO048,A1VIUV55F27XVM,H2,Submodular,1037,Referential Clarity,1
337F8MIIMYCXN4STU4XBG0A8VWO048,AGIJZ2UP8YNZV,H2,Submodular,1037,Referential Clarity,1
337F8MIIMYCXN4STU4XBG0A8VWO048,AMZV70TID53WY,H2,Submodular,1037,Referential Clarity,1
337F8MIIMYCXN4STU4XBG0A8VWO048,A3T61LJ1WNOL6Z,H2,Submodular,1037,Referential Clarity,1
337F8MIIMYCXN4STU4XBG0A8VWO048,A1HNR6OIRFCEHS,H2,Submodular,1037,Referential Clarity,1
337F8MIIMYCXN4STU4XBG0A8VWO048,A1ET2J1PIP0RGO,H2,Submodular,1037,Referential Clarity,0
337F8MIIMYCXN4STU4XBG0A8VWO048,A9EQ4FWCUQVBL,H2,Submodular,1037,Referential Clarity,0
337F8MIIMYCXN4STU4XBG0A8VWO048,A1VIUV55F27XVM,H4,Submodular,1006,Referential Clarity,1
337F8MIIMYCXN4STU4XBG0A8VWO048,AGIJZ2UP8YNZV,H4,Submodular,1006,Referential Clarity,0
337F8MIIMYCXN4STU4XBG0A8VWO048,AMZV70TID53WY,H4,Submodular,1006,Referential Clarity,0
337F8MIIMYCXN4STU4XBG0A8VWO048,A3T61LJ1WNOL6Z,H4,Submodular,1006,Referential Clarity,1
337F8MIIMYCXN4STU4XBG0A8VWO048,A1HNR6OIRFCEHS,H4,Submodular,1006,Referential Clarity,1
337F8MIIMYCXN4STU4XBG0A8VWO048,A1ET2J1PIP0RGO,H4,Submodular,1006,Referential Clarity,0
337F8MIIMYCXN4STU4XBG0A8VWO048,A9EQ4FWCUQVBL,H4,Submodular,1006,Referential Clarity,0
337F8MIIMYCXN4STU4XBG0A8VWO048,A1VIUV55F27XVM,H1,PG-MMR,1034,Referential Clarity,0
337F8MIIMYCXN4STU4XBG0A8VWO048,AGIJZ2UP8YNZV,H1,PG-MMR,1034,Referential Clarity,0
337F8MIIMYCXN4STU4XBG0A8VWO048,AMZV70TID53WY,H1,PG-MMR,1034,Referential Clarity,1
337F8MIIMYCXN4STU4XBG0A8VWO048,A3T61LJ1WNOL6Z,H1,PG-MMR,1034,Referential Clarity,1
337F8MIIMYCXN4STU4XBG0A8VWO048,A1HNR6OIRFCEHS,H1,PG-MMR,1034,Referential Clarity,1
337F8MIIMYCXN4STU4XBG0A8VWO048,A1ET2J1PIP0RGO,H1,PG-MMR,1034,Referential Clarity,1
